user_id,product_id,rating,review_text
AGABL7RWZN3WDNEVED75QVGXOYRA,B07W5S82Y5,5.0,"I love the product, could not be more satisfied, Thank you"
AEO6JAWZ4UMGVGZSKX7IHILMYN5A,B082245PK2,4.0,"Good value at $14/ea. I needed a soft bag or case that held its shape. So this met my needs. I found the internal pouches to be more of a nuisance than useful. If they were clear pouches, I may have used these. However the bulk of the pouch itself does take up valuable space. One side of the case has a mesh pocket which can easily hold small items."
AGMX53ZPBAPPYZQ57SY4LRHBYCTA,B088D29XYP,5.0,never use lashes because never know how to put them on me but this was very simple
AG55AG2ZS6KRYWMYQJXZVRSQOIDA,B07PFH92HN,1.0,Very poor quality. Lapm does not dry the polish. Polish doesn't last
AFR3EZBMKA57LYWYEG6VPQBIFVSQ,B01AHJY4YQ,5.0,"I am not a professional beautician, but because I cut my own hair I like to use professional tools. After watching a YouTube video, the professional recommended purchasing his Invisiblade shears, but they were much too expensive for me. I went on Amazon to see if I could find a similar pair at a better price and I did. I read the reviews for Mosher Salon Tools Thinning Shear & took a chance on my purchase. I am very glad I did because these shears have a nice weight & they are SHARP. I've used them once so far, but I'll be using them for each of my haircuts in the future."
AH4UC3EQOTPXWLZL4UQNWABXVQRQ,B00TAHJOYC,4.0,"I like the product. It goes on nicely. May purchase again. The only thing is that some of the pencils I cannot read the color that well and getting ready in the morning rush to work, I have to be quick and cannot go through trying on and taking off."
AECUYTX3BRMDRRGDUPS62SD5FDFA,B00V5JV3C4,5.0,Will reorder! Great looks great too.
AHYTSABXPVYNSN3TL5PA5DRMYJ2A,B01BLQ5D1C,5.0,"This cleansing oil is my favorite of all the ones I have tried (including MAC Cleanse Off Oil, MAC Cleanse Off Oil Tranquil, and Burt's Bees Cleansing Oil). It works well and does not have any added scents. I will definitely repurchase! I had a lot of fun trying the samples it came with!"
AHJB6YYBL2EVS2OLZX7BSSXUJ2HA,B000BBPSFA,2.0,"For some reason this just leaves my face patchy, my old 805rx worked better, maybe the new SpeedXL is better."
AFWCL3HDNQEEEWQRACVHYLLD3OPA,B000PY8B98,5.0,Always superb for skin relief as well as maintaining a healthy face!
AGXS56HKJO7XHYX4EVFG5BNPTMZA,B09444WCR1,3.0,"I ordered this product with the expectation that it would be a great product, but I found out to be just ok… In any case, it is still better than the battery powered nose hair trimmers that I owned."
AFXJ6S4HAULVJ6XNDIZ5M7TFTMOQ,B01H837M70,5.0,I chose these to keep my purse organized and they are a nice size and good quality
AHXXBCYYH7PYZLBE4KBJXITJDA3A,B07JF4C4C2,5.0,"I’d been buying a pack of 60 beads for $6.99 and found the same beads in this package of 240 beads for $7.99. What more do I need say? Oh, yeah, quality of these beads is excellent!"
AHAVSHMG2JDEQAAINFJGNS2LDQEA,B08MVFKSQ8,5.0,Sprays a fine mist and I use it daily for cologne.
AFEWEU7CD3UNCXBDWEW4FLBXPQOA,B016YAMKWA,1.0,"only curls one way, does t get really hot, very very small sections of hair at a time. If you have thick hair, forget unless youave a couple of hours. Plus side, you do get your refund quickly"
AEGKJTQWHGBIOTO34OB3GKIGCN7A,B089CSF11Y,3.0,"Nice quality but overpriced. The bottle is quality glass, the sprayer is sturdy with multiple functions, you can spray or stream. It even has nice chalk type labels included. They are perfect if you want to make your own natural cleaning supplies, and the dark amber color will protect your essential oil’s, but I feel that the price is way out of line. I’m not debating the quality, the quality is there. The price… Not."
AEZIQK4QMM7R7L2OM4FDI5XO323Q,B00G99SNKU,5.0,Great for removing nail polish
AG4YJAEHAQUAIQ6N2T5MC5B2FPXQ,B0777W6C4X,5.0,Makes it much easier to do my nails. Very convenient!
AEKQIBHVSI764BRG2M56SMMQ2MYQ,B07JCDP7KV,5.0,"It is a wonderful lip product, just does not last very long like some but I LOVE it"
AHSA73XFZKNFBLR5XTFAWTXJHKIA,B09GNXK3N1,5.0,I’ve had this cap for 4 months and it is the best quality!! It’s worth the cash for sure - so cute and durable. Will buy again!
AGW2KCDCBIKRAR73SBGRCFFNHHJA,B09GNXK3N1,4.0,It’s a bit on the small side and not adjustable. But like the material and pattern
AEUAQ6BAUEBP2C754LR3ILYHP54Q,B081ZN3TD5,2.0,"These combs are very pretty, but they are not practical for hair combing. These combs were very sharp and ruff against my hair. It didn't feel good at all and I won't be using them again."
AFSZI6NP27IT52FWTVX5RMYZJ7GA,B07DGG2LLT,4.0,"This stuff works great smells great does what it's supposed to do, but just like all other variations of eco-style I have so much flaking going on☹️"
AHKSVHFRLEHROF5FVBNI5L5QLNKA,B077D4921Z,3.0,"They fit over 1/3rd of the lash line, if that, and are not tapered on either end so you end up using two to three pair on one eye."
AGFJG7ZSHSGYHLYIGI77IOWYCY5Q,B01DY8KOM8,5.0,"This product is good for a natural, everyday look"
AGKGTM7UXNZ3DWMMDI6JO6VCZ6AQ,B07X8Z9W22,5.0,I got this to be able to use the Black Orchid diffuser with my old Revlon 1875 hair dryer and it works like a charm! easy to put on and is holding everything firmly in place!
AEXOZ5BQGLQI7NMR6NM5VWLOQC5A,B01AHJY4YQ,5.0,"[[VIDEOID:fe56c1c7b2c296937aad5f5e7284457c]] ***As a licensed cosmetologist, I am writing this review from a personal AND professional standpoint**** I really like these shears, and think they will work amazingly for a student, or anyone who needs a backup pair. I think its unique and awesome that the company who makes these have specialized in sharpening services for a long time. It definitely shows! They are well made, they are well weighted and the little jewel is a cute accent to the shears. I took the time to make a video to really break down all the pros and cons of these shears, so please take a moment to watch if you'd like an extensive review! I did receive this product at a discount or free, in exchange for an honest review. I strive to provide fellow consumers with the most detailed, unbiased and (hopefully) helpful reviews that I can, believing that allowing a discount to influence a review is a disservice to other shoppers. Therefore, anything contained in this review can be considered my own independent and unbiased thoughts and opinions, that have not been influenced in any way."
AEM6DGLDKCT4PG5NQME23BXBRR2Q,B082245PK2,5.0,This is great for the nightstand or traveling. (Just don't leave it locked at the airport. TSA might have an uncomfortable conversation with you...but at least you'll have a funny story to tell when you get to your destination!)
AHUPEXYEGNKCJZFX7DZT7DFJSKXQ,B082245PK2,4.0,"When I ordered this, I thought it was going to be a lot bigger than what it is. But over all it's a cute little makeup box. I store all of my lash collection in it"
AHBOLOGXKGMRAQSFGFEVXKJ56NYA,B07X8Z9W22,4.0,"Pros: definitely keeps nozzle on, gets a bit hot Cons: you have to be sure vent holes are not covered by pushing it on too snug Its heavy...adds weight ti hairdrier...my sr mom couldn't use it for that reason. I make it work but its heavier. That makes styling harder"
AEQ2LGDRJX3KEG6PDAOJI2CJZAAA,B07SGNZ86V,5.0,Glossy with a natural tinted. Perfect
AHIGV4A573IVUMSRC4SRSWWNFCNA,B07Q7ZGCT3,4.0,Nice product for the price. Not sure if these actually do anything but I’m hopeful!
AG4AOIIMVPCKP6XQZRYZHLE6TOWA,B09JC2GTVD,5.0,These are a great value. They are very soft and work well.
AHR6A3LXAKM6QGGLSU5ISNZZYGAQ,B00LVFPL0W,4.0,"It's very nice and pretty colors,I love it"
AE6VCXVGXPYIS3HK5PBKGGZVWGNQ,B01NCY6667,3.0,Just started to use it. Feels ok on the skin. Will update.
AHEOAPK3V6AP5XUANS5AJT2OWOBQ,B07KDYT8XY,5.0,Great value and very soft cotton. I woulld reccomend there cotton rounds.
AETGNAMLE3WV64STHXC7XL4JERWQ,B07CTQQLLJ,4.0,"I wanted these to cut & pull out stiches of seams & embroidery & they do a decent job of that, though the tips are quite sharp the rest of the blade is less so, which is disappointing. I have tried 3 other brands & this is the best so far for what I want it for. As for cuticle cutting- I tried that to see how it worked & it didn't as far as my standards go. If your cuticle is pushed/rolled up against you finger already, maybe it would do ok, but as far as sliding the blade under your cuticle & cutting it, all you will get is a sharp poke in the cuticle."
AGJ6L2DAF3S2B6PM5ZQDN5RMYJ4A,B0BTLTVR1X,5.0,This mousepad is big and thick enough to set a cup on and use as a coaster and still have room to mouse around. I get distracted sometimes plotting my path through Middle Earth when I should be working.
AHSWX3OQOBWDA5XFJSMF4MWQQYMA,B09KX5N1DR,5.0,"This scrub smells so good, your body will be like a coconut snowcone after your use this. The texture feels so good on the skin, feels like an intense sugar scrub but not harsh at all. Really enjoyed using this and how my skin felt and smelled afterward."
AFLW6FXQMVUGOQVWIT6CXX3LMQZA,B017FYTGJ4,5.0,Great durable shower cap!!! Perfect for multiple uses and sizing is great!!! I am happy to have received a discount in exchange for an honest review will purchase again
AHYOA72FHANUJ3WAN6UR45SIJJ6Q,B0BTLTVR1X,5.0,Charms came as described. Used them as part of a graduation party souvenir! Item was received sooner than expected!
AGGPW5V5LN2FSTCW6VVEKMPKXUXQ,B08C7BCB6P,5.0,Its been like over a year and it's still good
AES4KDHXWCXSM7HRBILUG7JHHI6A,B01AHJY4YQ,5.0,"Awesome shears for our 2 Yorkies. No more $90 grooming bills, yeah!"
AEK5YGW6UAVIDQHIWWKTUICCXD6Q,B01BLQ5D1C,5.0,Love this. Not greasy at all. Perfect for my skin. Leaves it feeling not only cleansed but soft and supple. ❤️
AGUZFOKZJT3NMBYK33BULTR5I7VA,B07CSKGJ2H,5.0,Great brush. Use it for lymphatic massages and is my is soft and worthy. My celulitis has reduced considerable. I do change my diet and increase my workout though
AHZE7OJEHQENI5XI2TJTVK2DPDQQ,B00F77LG8G,5.0,Gorgeous and the giftee loves them
AEM4NTUFSS3ZP3UAJCIJQ7J6BYGA,B01M6WXMFM,5.0,"The only thing better that I have tried is the PolSilver Super Iridium, but those are licensed by Gillette and more expensive, because of the rare metal, they last a long time. However, these Russian blades are most excellent, and I can afford to swap out blades often to avoid potential skin problems. They are as good a shave as any I've tried, and they leave my face very smooth. I tried 2 blades in a sampler pack and was sold, I ordered off for a pile of them."
AGYIPQJ26USK3LBFLVZMGURXDRGA,B0001HYJW2,1.0,"When my (non-vacuuming) Norelco trimmer would no longer take a charge, I ordered this item, not too concerned over whether the vacuum was effective or not. What I received was a poorly designed trimmer: 1. To hold the trimmer, one must place one's hands over the vacuum air exit slots, thus throttling the vacuum. 2. The guard was so complex to attach and detach that it took 10 minutes each time to do it. 3. The closeness settings don't actually lock in, and tend to ""wander"" toward (1), the closest setting. And so I would find myself completing my trim with 3/4"" length hair on one side of my face, graduating to stubble on the other. I finally threw the thing in the garbage after a week and bought a leftover non-vacuum Norelco model like the one I previously had - $19.99. So, if you see some poor soul walking down the street with long whiskers on one side of his face, and a 5 o'clock shadow on the other, be kind. He's probably not dimented - just the victim of this ""new and improved"" beard trimmer."
AFUSWYCAZZ44N4QIS2PHEFBTRDEA,B017JPCGSM,5.0,Smells great & makes your skin soft.
AF3JXO3IKQA23CFAJ3MBLPX74EPA,B07D4P4MD1,5.0,Cute and exactly as discribed and pictured!
AH6EK2LJTB6YDA2F465QWCZGIDFQ,B08V5DYF6R,5.0,Great value! Gives me plenty of options to please any client!
AGU7VBXNGJB4ELDBL4N27YMGZL3Q,B07KDYT8XY,3.0,These are pretty soft but if your trying to use them for touch ups like getting off extra mascara it leaves lint all over your eyelashes. Now I only use these wet.
AGDBA5WLSEMIDEWSURK7VROTUSFA,B07Z3XTDQL,1.0,I just wanted a little pink added to my lips and this stuff makes my lips look purple. Smells funny too!
AG53Y7U2LXIOJMEVDFQFZLC76ERQ,B01LCXJG26,4.0,"People are likely reacting to the lavender. It doesn't make it a bad product, so if you've had a reaction, stop using it. But it doesn't mean everyone is going to have a reaction. Most people's eyes will sting. Lavender in the eye really sucks. Micellular water in the eye does too. Micellular Water and lavender in the eye is really painful. I recommend using a Q tip to remove eye makeup. I have used micellular water in other brands. This does an ok job. It's very comparable. But I'm sensitive to the lavender, which sucks because I love the calming scent. The pump is a nice touch.. But it's on the cheap side. If you shake the bottle, it will spill out from the pump if you don't cover that hole. If I wasn't sensitive to the lavender, it'd be worth purchasing again."
AGKINHBYMAQFCKG5OKUQ6GDTTKTQ,B073XDWYR1,1.0,Did not look like the picture.
AHS3ZKF3QEHASZFDQTCDISPCL7FA,B08595C6WY,5.0,Love these!! They're cute and comfortable.
AHQQ6UI5LP3VSFMF7Y74D7RSPQ2A,B07JF4C4C2,5.0,Big holes. Exactly as I needed for braids! I bought 3 other colors.
AHQQ6UI5LP3VSFMF7Y74D7RSPQ2A,B07JF4C4C2,5.0,Big holes. Exactly as I needed for braids! I bought 3 other colors. The pink is a true pink just looks almost red in the photo
AH4S2ZHZLCKBRUERKE3Z3XPOUAIA,B01IA99W2E,5.0,Quick shipping and great value.
AGHFZMAOKBGI6PRCXXDXJX43OH4Q,B075H2WPXN,5.0,Smoother than a fresh jar of skippy!
AF6Z6JNDISZGFAQ4HYEJEBO35SPA,B077D4921Z,4.0,"Would give them a five star rating but... I wish that they would make these cover all along the eyelid. These only go about halfway and so it looks funny if you have sparce inner lashes like me. They last a while, but you will probably have to purchase another set if you plan to use them daily."
AHQLDDT5KKVJQUFS37LPNQETVSBQ,B086BT685W,1.0,"This literally just smells like a vanilla candle. I can't detect even hints of tobacco and cedarwood, threw away after a few uses."
AF7XNTURXVPO55T5EP4B4DVPQPPQ,B08HMLXW65,5.0,"Great clips for thick hair. My hair needs a clip that can hold on without slipping through. And, these are not hard plastic so they don't break as easily as traditional shaped hair clips. They are easy to grab and move and feel and look pretty."
AEZ7XOPLPIDM4DLKWQPND46PGODQ,B0001HYJW2,1.0,"I understand that there are differing opinions on this trimmer, but after using it back to back with the Remington Precision Pro MB-400 Titanium Vaccuum Mustache and Beard Trimmer, there is no comparison on the following counts: 1) quality of the trimming accessories - the Norelco has a flimsy cutting guide, and its all on the verge of breaking everytime you use it. Anyone who has had a previous Norelco product points this out. 2) a ridiculously designed sideburn trimmer - It is so hard to get the trimmer set-up! a poor design 3) A terrible cut - if you have even a medium beard, the trimmer is very uneven. you can certainly do better. The items above are enough to walk away from this device. The reviews that critique the vaccuum are probably being unrealistic. It is in part Norelco's fault - they set you up to expect more from the vaccuum than you get. But simple physics will tell you it is going to miss a lot of hair. It was such a bad experience, I had to review it. The Remington is superior in every way."
AENBBMDQ2RPMVYQ4CKSLXOAPUCXQ,B073PHJJD8,3.0,Cheap & cheap . Makeup barley worked and the necklace broke hours later
AFQ6BD3YP5S4VC5ARYGLQJNEONBQ,B01AHJY4YQ,5.0,"good quality, sharp, good price"
AHQ3AQK6L2CLNAU4ZTCOOWFJA3NA,B0BTLTVR1X,5.0,This s ore keeper has come in handy especially at a court where they don't provide ine for you. It also helps to keep track of score and keep people honest. It is also a good ice breaker with the opponent.
AG7JCEMC64AM7JPATDVGP6YZOTXA,B089CSF11Y,5.0,"This is the second set of spray bottles of this type that I have ordered. Each set has been from a different brand/seller. They both perform exactly the same. I use them to make my own household cleaners, room sprays, toilet sprays, etc. I'm not a fan of our cultures plastic addiction & try to reduce my impact on the planet when I can. Running my own eco family farm full time helps considerably ;) I like everything about these bottles except for the same exact thing I don't like about my other set of bottles, the spray head rotates easily. It doesn't unscrew, that's not what I'm talking about. It's the spray head itself. I think if the bottle wasn't so heavy this wouldn't be an issue, but when spraying downward, the bottle will move due to the weight. If I hold the bottle with one hand, while spraying with the other, all is well. A possible solution to this might be to purchase these 16 oz amber glass bottles separately, then purchase a separate pack of very highly rated, top quality spray nozzles & a sheet of labels to see if that helps. Perhaps these sets are being sold with lower quality spray nozzles. I really cannot say. I currently don't have a need to order a bunch of bottles in this size & enjoy the convenience of having a ready made kit of 2, so for now, I'm happy enough with what I have."
AFAKLPFX57JJLUPR3JMTBJDFZCTA,B012R8TWYW,1.0,"I've used tepezcohuite for years and purchased creams and ointments in Mexico with truly amazing medicinal properties, but I was absolutely disappointed with this product. It is clearly a petroleum base that smells and has the texture of machinery grease. It doesn't have the color of the real bark, and since there are no ingredients listed, my guess is, it's petroleum jelly with some coloring. I'm surprised Amazon sells it without any information at all. The positive reviews are either fake or people don't realize that if you put any type of oil or grease on your skin it will keep the moisture in. But this product will never do what real tepezcohuite can. I'd never put this grease on my skin, so it was a complete waste of money."
AGTDKVBIELUMHEZSBQKM6WHBTR2Q,B010E7LZ02,5.0,I really like this bronzer. It is a creamy powder and goes on smooth. The pigment is AMAZING. I would buy this again for sure. It reminds me of the Chanel bronzer.
AHGFLCCSFPWBIVSFNSNJU5RSAA7Q,B07WN8KH6H,2.0,Draws pretty fat lines. Does not look like microblading. A bit disappointed. It does stay on all day though.
AF72TLHCFLXDSJQG5SCN32EGSIZA,B07PFH92HN,1.0,It is terrible... wouldn’t dry
AEB3NEMC65UWSF5HBQ6SIFKESCIA,B086HRN773,5.0,"I love all of John Frieda hair products and been using this line of shampoo/conditioner for years. My hair is fine but have a lot of it, straight, medium-length and can look really shiny if using the right products. This tames the frizz even in the humid months, leaving my hair smooth and shiny. The shampoo lathers up nicely and the conditioner tames the tangles. I've purchased lots of other more expensive salon products but keep coming back to John Frieda because it does at least as good of a job for much less cost."
AH27JDRRLDO7HY3FHIGHL2EFPHNA,B017F2OH2M,5.0,I love to have pretty nails but we are constantly doing some kind of project around our home. I generally don't have time to go to get my nails done because with 4 kids and a hubby that works crazy hours it's hard to schedule. I've been very fond of the Jamberry brand but unless I put a clear gel top coat on my nails look awful after a day or two. Also these don't need a heater or blow dryer to apply. I really like all the designs in this package and that it took no special heater or tools to put these on my nails. I only needed a nail file and it took less than 5 minutes to do 5 fingers. A great alternative to pricey salon trips. I paid full price for this item and provided this review for informational purposes only.
AHVIIIA3TAMRFKBR2ZY6YBVBU2YA,B07X8Z9W22,3.0,Still doesn’t fit my dryer lol. Will end up purchasing a new dryer 🫠
AEQPRHY3UDY343VRPLWRLN5SHHIA,B0777W6C4X,5.0,Good tool to use when weeding a cricut project.
AGUX6KLJGJJQZ6CJJQDZYJ4556AQ,B01LCXJG26,5.0,"I find this product to very good for removing makeup. I wear mineral makeup. I fell asleep with out washing my face. Yes I know I should not do that. When I woke up and looked in the mirror, I did not see a trace of makeup left. I did use the Micellar cleansing water on my face, and you can see the results ! There in fact a lot of color left on my face and this product removed it. I like to use this to remove my makeup before I wash with my sonic face cleaner. I do feel the micllar cleansing water really does need to be rinsed off after use. For waterproof eye makeup, I find just let the pad sit about 30 seconds and then wipe away. Keep your eyes tightly closed, as this will sting your eyes. The pump dispenser is very convenient also."
AGQZIETTA3QNNFNJKIQ5GIMBLT3A,B0BTLTVR1X,5.0,I love the design and comfort for my office space.
AETKGQGKHAC5UBW3GHK2AF5CSDMA,B086BX71TD,1.0,This hair was horrible it tangled up. I have it all in a bag I will take a picture of it and upload it I’m requesting a refund.
AF3J242YUQ7IAMMSFAZNOQRILSFQ,B00F77LG8G,5.0,This is the second set of these I've bought. They are gorgeous and high quality. I like the glass files much better than cardboard ones.
AG7Z47356FAK5D32C4KLIU6MO2NA,B07X8Z9W22,3.0,"I have a pretty basic blow dryer. It's a standard size. I cannot for the life of me get this on my dryer. Also I know a lot of people buy this specifically for the Dyson and the Black Orchid diffuser. I ended up returning my Dyson but still wanted to use this on the Black Orchid and my regular dryer. The diffuser doesn't have enough surface space for this to really get a good grip and stay on. And it's a pain in the butt to put it on over and over. I don't know how y'all are doing it. I'm keeping it because I don't have a printer to print a return label, but I would really like to return it since I'm not able to use it."
AEA3WEZRV4DZY4E6B23F3O3TRPPQ,B005TP0PHO,5.0,Cures the gutache but tastes like swill
AHIH3ZK5TXTUDCHCA4UVWT7KESQQ,B07CJQSG5M,1.0,This product did not help the bags under my eyes at all.
AE4ZMKSGHUHWTHRBTYEYSVWAVCBQ,B01LCXJG26,1.0,This product makes my skin itch every time I use it. Whatever is in it cant be good. Very irritating. I would not recommend this product.
AFL2WX4AKJNHSIRWN6ED5XB7DKVQ,B07H33DXMZ,5.0,"I really love this, it's very moisturizing and wears pretty well considering it is that slick. Feels great on my lips. I bought Glamorize which is 'frosted' but I just ordered another color. I hope to get quite a few more in the future."
AHNITAPTVV75BRMM4D2BHEYIKDYQ,B078JJW9GV,5.0,I love this mist! It's a standard mist size so I'm not sure why the negatives based on size but this is comparable to the glow recipe watermelon mist for half the price! My skin loves it and had been looking fabulous since incorporating it into my routine. This is a perfect product for the price!
AHSWPL3LSRYR723WJN5QSHRP6VIQ,B01AHJY4YQ,5.0,I was so impressed with the thinning shears I bought another set of Mosher scissors. Excellent products!!!!
AGCPEDYIF2QXKNLBIOOEKEHJ5V2A,B0BDYXW42R,5.0,"I got the satin bridesmaid scrunchies in rose gold and I love the color. I got this for myself and my two daughters to match. For $6, you get 6 pieces of satin scrunchies. That’s a steal of a deal! The scrunchies are nice and durable. I used it for high ponytails for my girls (7yrs & 9yrs old) and it looks elegant. I love it!"
AHGQDSOBAIVAAKJFIVEGS344MSXA,B09KX5N1DR,5.0,"Review for: 100% PURE Coconut Body Scrub I love body scrubs and I love when they have an oil base that that helps to fight winter dryness. This one has a wonderful oil base that coats my skin and really hydrates it. It also smells fantastic. Because this is oil based, it does leave any oily film on my shower floor. I deal with this by turning my hot water all the way up and then rinsing the floor really well before getting out of the shower."
AHGQDSOBAIVAAKJFIVEGS344MSXA,B08LYT4Q2X,5.0,"My oils arrived in bottles with security seals beneath the lids. Each bottle has a cap but a pump accompanies each bottle as well. I much prefer the pumps for oils since they are thinner and it can be difficult to control a pour. During the winter months I use these oils as skin moisturizers. When still damp from a shower, I rub the oil on my skin and it moisturizes much better than any type of lotion that I have tried. These oils also make wonderful body scrubs using essential oils for scent and sugar or salt for the exfoliating. Using the scrubs also helps to moisturize. I found the oils to be fresh, no sign of a rancid smell. They both come in an amber colored bottle which is the best way to store them. Just in case you are not familiar with these types of oils, they are not scented. Neither oil has any type of scent at all and they are meant to be used as moisturizing products or carrier oils. Overall: really nice set of oils that are fresh and in the right type of bottle."
AGDUS5UK6P7HF42LMDXLHVHDNRCA,B09GNXK3N1,1.0,"It’s beautiful but very difficult to get on and off and uncomfortable due to limited elasticity and there’s no way to extend it. The design isn’t practical, it just needs an adjustable band to make it fit it perfectly. It becomes even more difficult to put on if you have an abundance of hair"
AGPS3DODSY2JNX3JFGQAULN2W5BQ,B07X8Z9W22,3.0,"I purchased this to attach my black orchid diffuser to my Dyson hairdryer. It works for a few minutes and falls right off. It might work for other models, but unless if you are hoping to do the same."
AE5PVMYHFEXAF337YRQDJ7FCEDRQ,B082245PK2,5.0,I bought this to carry my medications in for to and from the doctor's office. The inside walls are removable making this perfect for what I needed it for. I would buy another is they had other patterns I liked
AFCAWMQPGBSUH7MEUSCFTWJLOSFQ,B07GS93SMP,5.0,One of my favorite make up brushes! Let the double tips
AEUUC6BPH6XCDGT47QWBKBEFEA4Q,B08TGZHTP4,5.0,"Like other reviewers have stated, the bristles start to splay around 3-4 weeks. However, these are the best toothbrushes I've ever used. For about a buck a piece, I'll use a new one every month or so. I still use my older toothbrush for scrubbing my tongue. Highly recommend these toothbrushes."
AG4G6S3XBDJVSDOUKA4TK53HKICA,B01AHJY4YQ,5.0,I just expected the thinning shear but surprise - they also included a beautiful (leather) case too.
AGDG52TG6G2VV53ZZYY2X6BHWUYA,B0BTLTVR1X,5.0,I thought this was overpriced until I got it and now I think it's worth it! Bigger than I thought it would be and very high-quality. Even though I got it for a very prosaic purpose--to hold measuring spoons--it even made them look elegant!
AHLWGY7FN6DOGJBAVUMFH37TAE7A,B01D1Q8TZC,5.0,not only did I get the watch band but tools to install it. It is also sewn and not glued like the others I have ordered.
AEHWKRPNWNMOAJSMO2F6O7RFRTNA,B07Q4YCBWD,5.0,"Love the design on the packaging, the soap smells amazing"
AFD76NJA4HC3WIHSTTIJFWE75XSA,B07WN8KH6H,5.0,I absolutely love it. I have no skill in doing my eyebrows but with this pen it’s so easy. Not sure how long a pen lasts before it run out but I Will definitely be buying this again and again.
AHGUW2M7LMRHZ2X6FHWFW5DUF4YA,B07PJPKDT1,4.0,"This is a fun wig that's exactly what I expected: cute, shiny and tangles easily. But I cut it into a bob and straightened it and it was perfect for a Halloween costume."
AGTHRKLUTGX553PVBQQMRIIOULFA,B01M6WXMFM,4.0,Nice for sensitive skin and good price. However don’t last as long as I thought they would.
AFZGS7XLGLJFUSUWNX4XA6SGEZQA,B08PHS33D9,5.0,"Despite the word oil in the description, this isn't a greasy cleanser which is a good thing. It cleans throughly and doesn't leave my skin feeling dry or caked in oil. I used this as the first step in my double cleansing routine, and my skin has never looked or felt better. I am very pleased with this product and highly recommend."
AGRO3UTLKTF724ZW64QXGWXJ4SYA,B08LYT4Q2X,5.0,"These two Oils are just what I've been wanting. I've purchased everything I need to set up some nice Reed Diffusers with Essential Oils. Everything except some carrier oils to mix with the E Os. Fractionated Coconut, and Sweet Almond Oils seem to be the preferred carrier oils, and they're Organic. These two oils from Shiny Leaf are pure and natural, refined and lightweight, and perfect for my use. They are in liquid form and clear. Of course, these Oils are also wonderful for therapeutic use for a great massage therapy, and for a moisturizer for skin or hair. There's plenty in these 16 fl. oz. bottles to try everything. What fun!"
AHB5QZUUP4MDAJO7LDRFUFW64KBQ,B0BTLTVR1X,5.0,The photo with personnel and flags of the many Latin county was powerful. Loved it
AGA25Q4MLFE7JBSHCW4FTQXZ6IHA,B07FVZVQKV,5.0,Great value for your money.
AEV4QGDY5D36LN7LBLWVE6KPRAPQ,B09GNWC26L,5.0,I love this color pallet. The colors pop
AH72LY3RUKRJHA2VRF5MTKAT3OBA,B09GNXK3N1,5.0,This is the best and most stylish shower cap I have ever owned. I feel like a real adult now lol. So cute. I want to send one to all the ladies in my family to up their shower game!
AGHBW4NLKJ6IFMNTVMDJIJIOXGFQ,B082245PK2,5.0,Love it ! Came as described. I am very pleased and i will purchase another one of their styles. Worth it and came fast !
AE73QFPUCBDPKJXUMSKM2S2CWC3Q,B07TZKDG5K,4.0,"it is well made, suitable designed albeit could be better. def has np getting wet or fitting most of your stuff. i wish it had an external hook or something to hold shower sponges outside the bag so they can dry. it is a very good product, just not perfect for my needs."
AFXTVWN5BEAJQ2UOYGDNBRNUIQUQ,B013B1KRKM,5.0,This headband brings so much joy to my little granddaughter! It is beautiful and well made. Lots of quality stones that bring sparkle and many compliments! The band does a great job of staying on and keeping her hair out of her eyes. So glad I found this on Amazon Prime!
AGKLFL4EKVUTOSARRUBLJJOD2ETA,B07X8Z9W22,4.0,"I bought to use with my devacurl diffuser and it does not grip on to it correctly. It works decent, but not a perfect solution"
AE7P4M6ACRKYLBQNSUWMDKB4YYYQ,B01LCXJG26,4.0,"I thought I had cleaned my face well when I used a cleanser, but apparently not. This Micellar Water removed so much dirt and oil that I can't believe I thought my skin was cleaned before using it. I didn't use it to remove makeup only to clean my skin. It left my skin soft and smelled good. I love the natural ingredients. I love that you don't have to rinse it. It's hard to find a toner that has ingredients that are not harmful to your skin and this is one that fits that description. I am very pleased. I have sensitive skin and it didn't burn or irritate my skin. I also have very dry skin and it didn't dry my face or neck out."
AG2ZHWNESKJVJ6GEF2K474WO7RDA,B07G6FTK91,4.0,"Quality is okay. It's make of cheaper fabric, but I knew that going in considering the price. I found I needed to pull out my sewing machine to add some extra stitching. Otherwise the ears wouldn't stay in the right place."
AF3F5QA7R2IH5KFWW4MDL2KNKQ3A,B09GNXK3N1,4.0,I love the design of this shower cap. I brought with the intention of using for deep conditioning so I can still look kinda cute around the house. It doesn’t with any inside liner and is made fully of plastic in case you are wondering. The one drawback is I wish it had a little bit more space because I have a lot of hair. It just fits and I will keep because it’s cute however they should make a bigger size.
AF4D5HWEJAO22IXLBKYNH4JZJ7VA,B08MVFKSQ8,5.0,Received with no issues or damage and perfect for it's intended use
AH2XY6VZN3JVG7LH2AI4UI6HEHNQ,B07X8Z9W22,3.0,"The SNOZZLE is a good idea, in concept, but in reality it won't hold my diffuser. I would not purchase again."
